Points_0,Points_1,Points_2,Points_Magnitude,STLSolidLabeling,Point ID
-0.00233987,0.118505,0.00582042,0.118671,0,2765
-0.00267503,0.120092,0.00567419,0.120255,0,2766
-0.00106039,0.118051,0.00618287,0.118218,0,2767
-0.00607578,0.120682,0.00157542,0.120845,0,2768
-0.00616572,0.121977,0.00117515,0.122138,0,2769
-0.00627532,0.122265,-0.000132287,0.122426,0,2770
-0.00592909,0.122983,0.00205984,0.123143,0,2771
-0.00185747,0.198427,0.00606477,0.198529,0,2772
-0.00161692,0.198085,0.00613328,0.198187,0,2773
-0.00120389,0.198083,0.00622754,0.198185,0,2774
-0.00178461,0.197746,0.0060866,0.197847,0,2775
-0.00519877,0.084898,0.00349822,0.0851289,0,2776
-0.00427906,0.0845349,0.0045776,0.0847668,0,2777
-0.0035782,0.0856588,0.00514405,0.0858877,0,2778
-0.00387183,0.0830478,0.00492683,0.0832839,0,2779
0.000818475,0.0237103,0.0062485,0.0245335,0,2780
-0.000266769,0.0235952,0.00629622,0.0244223,0,2781
-0.000698307,0.0225818,0.00626306,0.0234446,0,2782
-0.000926069,0.0244936,0.00623346,0.0252913,0,2783
0.00204568,0.151812,-0.00593477,0.151942,0,2784
0.00283964,0.150986,-0.00559846,0.151117,0,2785
0.00241212,0.149637,-0.00579552,0.149769,0,2786
0.00394584,0.151509,-0.00488228,0.151639,0,2787
-0.00317384,0.0433023,0.00541814,0.0437552,0,2788
-0.00381911,0.0444714,0.00498437,0.0449125,0,2789
-0.00477242,0.044227,0.00408088,0.0446706,0,2790
-0.00336665,0.0458849,0.00530049,0.0463126,0,2791
-0.00414634,0.121682,0.00469882,0.121843,0,2792
-0.00508612,0.121685,0.00366094,0.121846,0,2793
-0.00558614,0.120536,0.00284009,0.120699,0,2794
-0.00533914,0.122837,0.00328096,0.122997,0,2795
-0.00625453,0.123553,-0.000533538,0.123712,0,2796
-0.00626509,0.124551,0.000390494,0.12471,0,2797
-0.00627725,0.125831,-2.64478e-06,0.125988,0,2798
-0.00604924,0.124271,0.00167644,0.124429,0,2799
-0.000988535,0.0892256,-0.00619711,0.089446,0,2800
-0.00134158,0.0878962,-0.00613037,0.08812,0,2801
-0.00258513,0.0875661,-0.00571825,0.0877907,0,2802
-0.00038715,0.086897,-0.0062635,0.0871233,0,2803
-0.00617272,0.165612,-0.00116063,0.165731,0,2804
-0.00582393,0.165861,-0.00235189,0.16598,0,2805
-0.0053865,0.164828,-0.00323034,0.164947,0,2806
-0.00571777,0.167144,-0.00259935,0.167262,0,2807
-0.000532739,0.177426,-0.00626533,0.177537,0,2808
-0.00173201,0.177458,-0.0060447,0.17757,0,2809
-0.00213515,0.178475,-0.00591433,0.178586,0,2810
-0.00249242,0.176473,-0.00577287,0.176585,0,2811
-0.00243358,0.0170335,-0.00581787,0.0181635,0,2812
-0.00304122,0.0179108,-0.00552458,0.0189886,0,2813
-0.00272113,0.019016,-0.00568906,0.0200345,0,2814
-0.00389802,0.0176829,-0.00495736,0.0187738,0,2815
-0.00606058,0.0448506,-0.00159269,0.0452863,0,2816
-0.00588473,0.0438357,-0.00215343,0.0442814,0,2817
-0.00612329,0.0426062,-0.00133143,0.0430646,0,2818
-0.00524707,0.0440504,-0.00342573,0.0444938,0,2819
-0.00369423,0.114914,0.00506806,0.115085,0,2820
-0.00335995,0.113589,0.00529559,0.113762,0,2821
-0.00214755,0.113248,0.00589242,0.113422,0,2822
-0.00413028,0.112606,0.00471947,0.11278,0,2823
-0.00557099,0.0912512,0.0028894,0.0914667,0,2824
-0.00575654,0.0925585,0.00249935,0.092771,0,2825
-0.00615291,0.0928863,0.0012354,0.0930981,0,2826
-0.00533589,0.0935381,0.00330346,0.0937484,0,2827
-0.00480596,0.163271,0.00403591,0.163391,0,2828
-0.00416561,0.164257,0.00469398,0.164377,0,2829
-0.00446804,0.165526,0.00440709,0.165645,0,2830
-0.00309105,0.163976,0.00546179,0.164096,0,2831
-0.00578146,0.17301,0.00245689,0.173124,0,2832
-0.00562382,0.171779,0.00279898,0.171894,0,2833
-0.00495067,0.171509,0.00386683,0.171624,0,2834
-0.00596538,0.170819,0.00196871,0.170935,0,2835
0.0037314,0.118144,0.00501864,0.118309,0,2836
0.00245941,0.118765,0.0057499,0.118929,0,2837
0.00138453,0.118181,0.00609862,0.118347,0,2838
0.00213014,0.119969,0.00587985,0.120132,0,2839
-0.00622123,0.0942027,0.000839598,0.0944116,0,2840
-0.00602691,0.0951913,0.00175641,0.095398,0,2841
-0.00612022,0.0965166,0.00139696,0.0967206,0,2842
-0.00553794,0.0948544,0.00295632,0.0950619,0,2843
-0.00627166,0.0106278,-0.000791024,0.0123657,0,2844
-0.00622695,0.0114448,-0.00108834,0.0130745,0,2845
-0.00602868,0.011573,-0.00190117,0.0131868,0,2846
-0.0062971,0.0121336,-0.000553095,0.0136815,0,2847
-0.00565157,0.0405737,0.00274501,0.0410573,0,2848
-0.00594387,0.0416267,0.0020361,0.0420982,0,2849
-0.00623305,0.0415017,0.000790191,0.0419746,0,2850
-0.00575237,0.0428047,0.00252696,0.0432633,0,2851
-0.00289944,0.0862291,-0.00556611,0.0864572,0,2852
-0.00200373,0.0852223,-0.00594755,0.085453,0,2853
-0.00232203,0.0838777,-0.00583065,0.0841121,0,2854
-0.000734993,0.08556,-0.00623282,0.0857899,0,2855
-0.00583033,0.169578,0.00233611,0.169695,0,2856
-0.00523762,0.169298,0.00346662,0.169414,0,2857
-0.00469953,0.170268,0.00416708,0.170384,0,2858
-0.00500259,0.168046,0.00379792,0.168163,0,2859
0.000423474,0.0459634,0.00626415,0.0463902,0,2860
-0.000351736,0.0471567,0.00626858,0.0475728,0,2861
-0.0016564,0.0472275,0.00605601,0.047643,0,2862
0.00021128,0.0482791,0.00627489,0.0486857,0,2863
-0.0035488,0.180074,0.00519236,0.180184,0,2864
-0.00444179,0.180319,0.00445253,0.180429,0,2865
-0.00505204,0.17941,0.00374586,0.17952,0,2866
-0.00460375,0.181474,0.00428486,0.181583,0,2867
-0.00619024,0.0109777,0.00129876,0.0126695,0,2868
-0.00630306,0.0111472,0.000526617,0.0128166,0,2869
-0.006325,0.010479,1.57338e-05,0.0122399,0,2870
-0.00631987,0.0119848,0.000255103,0.0135514,0,2871
-0.00197515,0.0434335,0.00596008,0.043885,0,2872
-0.00144199,0.0447339,0.00611101,0.0451724,0,2873
-0.00218822,0.0460161,0.00588519,0.0464425,0,2874
-0.000134952,0.044752,0.00627739,0.0451903,0,2875
0.00178382,0.0460248,0.00600438,0.0464491,0,2876
0.00237696,0.0472795,0.00579523,0.0476927,0,2877
0.00157963,0.0483406,0.0060613,0.0487447,0,2878
0.00364386,0.0474733,0.00509479,0.0478847,0,2879
-0.00544331,0.0361705,0.00314418,0.0367127,0,2880
-0.00577396,0.0371964,0.00248533,0.0377238,0,2881
-0.00615165,0.0370601,0.0012933,0.0375894,0,2882
-0.00554546,0.0383586,0.00296028,0.0388702,0,2883
-0.00275515,0.0684979,-0.00563307,0.0687843,0,2884
-0.00184294,0.0673268,-0.00599382,0.0676182,0,2885
-0.00220944,0.0655965,-0.00586863,0.0658955,0,2886
-0.00051376,0.0678859,-0.00624967,0.0681749,0,2887
-0.0058318,0.0975127,0.00231351,0.0977143,0,2888
-0.00521934,0.0971834,0.0034815,0.0973857,0,2889
-0.00461044,0.0981869,0.00425513,0.0983871,0,2890
-0.00501878,0.0958505,0.00376485,0.0960556,0,2891
-0.00586843,0.114514,0.00221776,0.114685,0,2892
-0.0052668,0.114222,0.00340849,0.114394,0,2893
-0.0046897,0.11523,0.00416698,0.115401,0,2894
-0.00504167,0.112922,0.00373344,0.113096,0,2895
0.00261029,0.0972644,-0.00571534,0.0974671,0,2896
0.00340771,0.09612,-0.00527885,0.0963252,0,2897
0.00311254,0.0949543,-0.0054581,0.0951619,0,2898
0.00438043,0.0961415,-0.00450451,0.0963466,0,2899
-0.00551305,0.103401,0.00299139,0.103591,0,2900
-0.00499382,0.104348,0.00379525,0.104537,0,2901
-0.00522717,0.105685,0.00346682,0.10587,0,2902
-0.0040698,0.103959,0.00477272,0.104148,0,2903
-0.004878,0.185436,-0.00402666,0.185544,0,2904
-0.00449897,0.184842,-0.00444614,0.18495,0,2905
-0.00463497,0.183684,-0.00430419,0.183793,0,2906
-0.00393357,0.185406,-0.00495338,0.185513,0,2907
-0.00626816,0.0358431,-0.000451515,0.0363898,0,2908
-0.00621213,0.0347624,-0.000950301,0.0353258,0,2909
-0.00628187,0.0337329,-0.000178306,0.0343133,0,2910
-0.00589662,0.0347111,-0.00217337,0.0352754,0,2911
-0.00601901,0.0438622,0.0017977,0.0443097,0,2912
-0.00625918,0.0437416,0.000531894,0.0441904,0,2913
-0.00628172,0.0425592,1.52458e-05,0.0430203,0,2914
-0.0062766,0.0448036,-0.000254044,0.0452418,0,2915
-0.0041316,0.167783,0.00473081,0.167901,0,2916
-0.00342726,0.168772,0.00526351,0.168889,0,2917
-0.00376017,0.170006,0.00503108,0.170122,0,2918
-0.00229267,0.168527,0.00584759,0.168644,0,2919
-0.0022302,0.175303,0.00587615,0.175415,0,2920
-0.00102375,0.175061,0.0062012,0.175174,0,2921
-0.000219009,0.176049,0.00628132,0.176161,0,2922
-0.000573674,0.17383,0.0062589,0.173944,0,2923
-0.00585888,0.0393972,0.00227135,0.0398952,0,2924
-0.00619585,0.0392737,0.00104733,0.0397733,0,2925
-0.00626013,0.0380988,0.000544233,0.0386135,0,2926
-0.00627772,0.0403252,0.000275085,0.0408119,0,2927
-0.00398499,0.0310915,0.00487303,0.0317223,0,2928
-0.00301597,0.0311775,0.00552544,0.0318066,0,2929
-0.00247296,0.0322624,0.00578887,0.0328708,0,2930
-0.00249816,0.0301785,0.00577804,0.0308281,0,2931
-0.00596992,0.171944,-0.00196016,0.172059,0,2932
-0.00611632,0.170543,-0.00143971,0.170659,0,2933
-0.00628105,0.170201,-0.000174756,0.170317,0,2934
-0.00590133,0.169485,-0.00215788,0.169601,0,2935
-0.00620506,0.126821,0.00093385,0.126977,0,2936
-0.00587286,0.126532,0.00221005,0.126688,0,2937
-0.00546974,0.127514,0.00307519,0.127668,0,2938
-0.0057292,0.125261,0.00255951,0.125418,0,2939
0.000696792,0.0312261,-0.00625328,0.0318537,0,2940
8.17051e-05,0.0324528,-0.00629146,0.0330572,0,2941
0.000675413,0.0336897,-0.00625563,0.0342722,0,2942
-0.00111284,0.0324427,-0.00619279,0.0330472,0,2943
-0.00337798,0.172184,0.00529528,0.172298,0,2944
-0.00261362,0.173128,0.00571137,0.173242,0,2945
-0.0029917,0.174336,0.00552272,0.174449,0,2946
-0.00140204,0.172864,0.0061225,0.172978,0,2947
-0.0046573,0.106647,0.00420661,0.106831,0,2948
-0.00367233,0.106272,0.00508921,0.106458,0,2949
-0.00289714,0.107249,0.0055671,0.107433,0,2950
-0.00331817,0.104921,0.00532689,0.105109,0,2951
-0.00205156,0.02127,-0.00594694,0.0221808,0,2952
-0.00170281,0.0224188,-0.00605602,0.0232847,0,2953
-0.000540571,0.0225546,-0.00626759,0.0234155,0,2954
-0.00248163,0.0234318,-0.0057807,0.0242616,0,2955
0.000604987,0.180291,-0.00626046,0.1804,0,2956
-0.000175684,0.179367,-0.00628717,0.179477,0,2957
-0.00137294,0.17943,-0.00613795,0.17954,0,2958
0.000261374,0.17838,-0.00628419,0.178491,0,2959
-0.00486567,0.0258661,0.00400103,0.0266222,0,2960
-0.00513556,0.0248639,0.00364814,0.0256495,0,2961
-0.00471367,0.0239797,0.00417903,0.0247933,0,2962
-0.00569741,0.024746,0.00268748,0.0255352,0,2963
-0.00297352,0.131691,-0.00554192,0.131841,0,2964
-0.00342025,0.130601,-0.00527794,0.130752,0,2965
-0.00437545,0.130437,-0.00451776,0.130589,0,2966
-0.00279934,0.129675,-0.00563191,0.129827,0,2967
0.000624197,0.0360698,-0.00625689,0.0366138,0,2968
-2.10432e-05,0.037213,-0.00628791,0.0377405,0,2969
0.000584547,0.0387139,-0.00626071,0.0392213,0,2970
-0.00125304,0.0368552,-0.00616183,0.0373878,0,2971
-0.000151338,0.195487,-0.00632481,0.195589,0,2972
0.000500482,0.19563,-0.00630679,0.195732,0,2973
0.00117162,0.195172,-0.00621719,0.195274,0,2974
0.000475224,0.196232,-0.00630875,0.196334,0,2975
-0.00556846,0.0125825,-0.00297545,0.0140777,0,2976
-0.00540328,0.0134639,-0.00326584,0.0148707,0,2977
-0.00485782,0.0136034,-0.00403271,0.0149971,0,2978
-0.00569427,0.0142058,-0.00272697,0.0155456,0,2979
0.0036784,0.0822812,0.00505734,0.0825185,0,2980
0.00234601,0.0820623,0.00579686,0.0823002,0,2981
0.00174943,0.0810219,0.0060039,0.0812628,0,2982
0.00147239,0.0828839,0.00607778,0.0831195,0,2983
0.00125176,0.0247237,0.00617584,0.0255141,0,2984
0.000603124,0.0256218,0.00627249,0.0263853,0,2985
-0.000489464,0.0255069,0.00628238,0.0262737,0,2986
0.00104515,0.026635,0.00621414,0.0273702,0,2987
0.00392731,0.0777192,-0.00490811,0.077973,0,2988
0.00287883,0.0779385,-0.00558799,0.0781916,0,2989
0.00218586,0.0790493,-0.00589367,0.0792988,0,2990
0.00242023,0.0770469,-0.00580136,0.0773029,0,2991
-0.00625761,0.0274575,0.000672245,0.0281695,0,2992
-0.00629,0.0264108,0.000213299,0.0271503,0,2993
-0.00622395,0.0255194,0.000933868,0.026284,0,2994
-0.00622039,0.0262555,-0.000957255,0.0269993,0,2995
-0.00374811,0.00547426,-0.00511909,0.0083798,0,2996
-0.00395754,0.00609992,-0.00495896,0.00880128,0,2997
-0.00388284,0.00677202,-0.00501766,0.00927975,0,2998
-0.00423124,0.00605348,-0.00472758,0.00876915,0,2999
-0.00209139,0.0526619,0.00591778,0.0530347,0,3000
-0.00110723,0.0537546,0.00617803,0.0541198,0,3001
-0.00137018,0.0549834,0.00612508,0.0553405,0,3002
0.000165446,0.0536183,0.00627428,0.0539844,0,3003
-0.00260803,0.0252552,0.00573593,0.0260294,0,3004
-0.00356219,0.0251186,0.00519746,0.0258968,0,3005
-0.00391258,0.024107,0.00493907,0.0249169,0,3006
-0.00409338,0.0259934,0.0047903,0.0267462,0,3007
-0.00363656,0.197425,0.00519161,0.197527,0,3008
-0.00405042,0.197514,0.00487561,0.197615,0,3009
-0.00433291,0.197138,0.00462638,0.19724,0,3010
-0.00416073,0.197978,0.00478182,0.198079,0,3011
-0.00380127,0.166526,0.00499848,0.166644,0,3012
-0.00269566,0.166257,0.00567168,0.166375,0,3013
-0.00189139,0.167269,0.00598808,0.167387,0,3014
-0.00228787,0.164975,0.00584809,0.165095,0,3015
-0.00568002,0.0350343,0.00269706,0.0355941,0,3016
-0.00609642,0.034924,0.00153962,0.0354855,0,3017
-0.00619691,0.0338137,0.00106539,0.0343934,0,3018
-0.0062374,0.0359239,0.000794703,0.03647,0,3019
-0.00600597,0.188364,0.00193718,0.188469,0,3020
-0.0061714,0.187365,0.00131841,0.187471,0,3021
-0.00609092,0.186361,0.00165075,0.186468,0,3022
-0.00630091,0.187371,0.000350604,0.187477,0,3023
-0.00538776,0.173957,0.00323674,0.174071,0,3024
-0.00464835,0.173675,0.00423052,0.173788,0,3025
-0.0040355,0.17461,0.00481863,0.174723,0,3026
-0.0043689,0.172457,0.00451853,0.172571,0,3027
0.00190511,0.0738737,0.00597548,0.0741395,0,3028
0.00263793,0.0727283,0.00569009,0.0729982,0,3029
0.00381999,0.0726139,0.00497428,0.0728843,0,3030
0.00206843,0.0716972,0.00592093,0.071971,0,3031
-0.00242749,0.199795,0.00586048,0.199896,0,3032
-0.00209507,0.19959,0.00598737,0.199691,0,3033
-0.00175606,0.199795,0.00609543,0.199896,0,3034
-0.00209507,0.199179,0.00598737,0.19928,0,3035
-0.00369899,0.139054,0.00507275,0.139196,0,3036
-0.00404698,0.140447,0.00479972,0.140588,0,3037
-0.00495289,0.140654,0.003858,0.140794,0,3038
-0.00333708,0.141634,0.00531782,0.141773,0,3039
-0.00500307,0.179167,-0.00381564,0.179278,0,3040
-0.00440689,0.180088,-0.00449101,0.180198,0,3041
-0.00352533,0.179791,-0.0052117,0.179901,0,3042
-0.00457834,0.181308,-0.00431609,0.181417,0,3043
0.0010084,0.0136259,0.00623784,0.0150197,0,3044
0.00186382,0.0141985,0.00603769,0.015541,0,3045
0.00220156,0.0153416,0.00592289,0.0165919,0,3046
0.00235994,0.013628,0.00586159,0.0150216,0,3047
-0.00542154,0.0508499,0.00317692,0.0512367,0,3048
-0.00491274,0.0520252,0.00391801,0.0524033,0,3049
-0.00512473,0.0534285,0.00363635,0.0537968,0,3050
-0.00404748,0.0517973,0.00480664,0.052177,0,3051
-0.00174667,0.000200329,0.00609811,0.00634649,0,3052
-0.00207665,0.000400657,0.00599377,0.00635597,0,3053
-0.00241846,0.000200329,0.0058642,0.00634649,0,3054
-0.00205819,0.000801315,0.00600014,0.00639374,0,3055
-0.00491874,0.107989,0.00390011,0.108171,0,3056
-0.00428571,0.108956,0.00458668,0.109137,0,3057
-0.00455482,0.110289,0.00431955,0.110468,0,3058
-0.00324908,0.108591,0.00537107,0.108773,0,3059
-0.00523317,0.0319783,0.00349203,0.0325913,0,3060
-0.00558806,0.0329512,0.00289032,0.0335464,0,3061
-0.00603551,0.0328273,0.00177566,0.0334247,0,3062
-0.00533306,0.0340479,0.00333749,0.0346243,0,3063
-0.00585911,0.000256371,0.00243079,0.00634852,0,3064
-0.00598501,0.000512741,0.0021018,0.00636403,0,3065
-0.00609443,0.000256371,0.00175949,0.00634852,0,3066
-0.00598264,0.00102548,0.00210854,0.00642569,0,3067
-0.000355674,0.000205133,0.00633336,0.00634666,0,3068
-0.000710229,0.000410265,0.00630345,0.00635659,0,3069
-0.00106255,0.000205133,0.00625372,0.00634666,0,3070
-0.000710229,0.000820531,0.00630345,0.00639619,0,3071
-0.0030779,0.000220905,0.00554655,0.00634717,0,3072
-0.00339323,0.000441809,0.00535945,0.00635869,0,3073
-0.00367957,0.000220905,0.00516706,0.00634717,0,3074
-0.0034116,0.000883618,0.00534778,0.00640457,0,3075
0.000806235,0.165791,-0.00623946,0.16591,0,3076
0.00013405,0.166906,-0.00628991,0.167025,0,3077
0.000674125,0.168089,-0.00625512,0.168207,0,3078
-0.00106545,0.166839,-0.00620046,0.166957,0,3079
-0.00496356,0.0428553,-0.00383642,0.043312,0,3080
-0.00548265,0.0414456,-0.00304887,0.0419177,0,3081
-0.00600471,0.0414111,-0.00181618,0.0418836,0,3082
-0.00527168,0.0400703,-0.00340066,0.0405584,0,3083
-0.00419113,0.100464,0.00466673,0.10066,0,3084
-0.00447887,0.101738,0.00439132,0.101932,0,3085
-0.00531098,0.102096,0.00333729,0.102289,0,3086
-0.00375692,0.102654,0.0050229,0.102846,0,3087
-0.000296607,0.057062,-0.00629185,0.0574086,0,3088
-0.000557047,0.0586074,-0.00627416,0.058945,0,3089
0.00026879,0.0595205,-0.0062931,0.0598529,0,3090
-0.00162115,0.0592398,-0.00608664,0.0595738,0,3091
-0.00383944,0.111271,0.00496094,0.111447,0,3092
-0.00271071,0.110919,0.00565724,0.111096,0,3093
-0.00178914,0.111913,0.00601259,0.112089,0,3094
-0.00238946,0.109572,0.00580024,0.109752,0,3095
0.00168894,0.198023,0.00611217,0.198124,0,3096
0.00123096,0.197943,0.0062206,0.198045,0,3097
0.00101701,0.197579,0.00625914,0.197681,0,3098
0.000980868,0.198227,0.00626491,0.198328,0,3099
-0.00500505,0.0278305,0.00382036,0.0285339,0,3100
-0.00538394,0.0287926,0.00326479,0.0294731,0,3101
-0.00588705,0.0286484,0.00223344,0.0293321,0,3102
-0.00511629,0.029899,0.00367005,0.0305548,0,3103
-0.00218444,0.178649,0.00589592,0.17876,0,3104
-0.00182486,0.17747,0.00601694,0.177582,0,3105
-0.000634802,0.177254,0.00625545,0.177365,0,3106
-0.00261551,0.176507,0.00571776,0.176619,0,3107
0.00624488,0.14614,-0.000658769,0.146275,0,3108
0.00613975,0.147281,-0.00131754,0.147415,0,3109
0.00624488,0.14864,-0.000658769,0.148773,0,3110
0.00572969,0.147062,-0.00256964,0.147196,0,3111
-0.00378077,0.00798223,0.00507334,0.0101857,0,3112
-0.00396079,0.00862365,0.00493408,0.0106958,0,3113
-0.0045096,0.00865403,0.00443808,0.0107203,0,3114
-0.00354674,0.00923468,0.00523962,0.0111943,0,3115
0.00441989,0.116246,-0.00445352,0.116415,0,3116
0.00397945,0.114991,-0.0048511,0.115162,0,3117
0.00284242,0.115111,-0.00559374,0.115282,0,3118
0.00455244,0.113617,-0.00431793,0.11379,0,3119
-0.00616662,0.0368417,-0.00121446,0.0373739,0,3120
-0.00580131,0.0367596,-0.00241804,0.037293,0,3121
-0.00558733,0.0357097,-0.00287816,0.0362586,0,3122
-0.00546496,0.0377273,-0.00310424,0.0382473,0,3123
0.00531033,0.09125,0.00334508,0.0914656,0,3124
0.00571194,0.09,0.00260056,0.0902186,0,3125
0.00613265,0.09,0.00133406,0.0902186,0,3126
0.00548444,0.08875,0.00305123,0.0889716,0,3127
0.00613265,0.085,0.00133406,0.0852314,0,3128
0.00571194,0.085,0.00260056,0.0852314,0,3129
0.00531033,0.08375,0.00334508,0.0839848,0,3130
0.00548444,0.08625,0.00305123,0.086478,0,3131
-0.00400715,0.155852,0.00483508,0.155978,0,3132
-0.00434453,0.157111,0.00453434,0.157236,0,3133
-0.00518246,0.157424,0.00354645,0.157549,0,3134
-0.00368613,0.158056,0.00508406,0.158181,0,3135
0.00253531,0.00484369,-0.00579494,0.00796683,0,3136
0.00194499,0.00433676,-0.00601881,0.00766919,0,3137
0.00124254,0.00444992,-0.00620203,0.00773375,0,3138
0.00203595,0.00371666,-0.00598865,0.00733639,0,3139
0.00624407,0.111207,-0.000661231,0.111384,0,3140
0.00613813,0.112414,-0.00132246,0.112589,0,3141
0.00624407,0.113707,-0.000661231,0.11388,0,3142
0.00572501,0.112328,-0.00257874,0.112504,0,3143
-0.00527212,0.0267676,0.00344586,0.0274986,0,3144
-0.00580012,0.0266668,0.00245517,0.0274005,0,3145
-0.00595551,0.0256474,0.00204967,0.0264095,0,3146
-0.00603617,0.0275855,0.00179831,0.0282954,0,3147
0.00442419,0.121435,0.00447089,0.121598,0,3148
0.0039627,0.120392,0.00488461,0.120556,0,3149
0.00441948,0.118957,0.00447556,0.119123,0,3150
0.00294535,0.120782,0.00555764,0.120946,0,3151
-0.00396673,0.00359826,-0.0049501,0.00729287,0,3152
-0.00402763,0.00410639,-0.00490067,0.00755651,0,3153
-0.00378408,0.0044775,-0.00509109,0.00776443,0,3154
-0.00431923,0.00424341,-0.00464572,0.00763184,0,3155
-0.00422759,0.000225216,0.00472922,0.00634734,0,3156
-0.00448679,0.000450432,0.00448405,0.00635931,0,3157
-0.00473051,0.000225216,0.00422614,0.00634734,0,3158
-0.00448816,0.000900864,0.00448268,0.00640699,0,3159
-0.00145308,0.169494,0.00611104,0.169611,0,3160
-0.00184788,0.170707,0.00600346,0.170823,0,3161
-0.00302038,0.170973,0.00550758,0.171089,0,3162
-0.000993898,0.171653,0.00620229,0.171768,0,3163
0.000637521,0.0739713,0.00625759,0.0742383,0,3164
0.000110966,0.0729236,0.006289,0.0731943,0,3165
0.000809059,0.0717949,0.00623773,0.0720699,0,3166
-0.00109999,0.0730045,0.00619305,0.0732749,0,3167
-0.00620781,0.0401876,-0.000984612,0.0406762,0,3168
-0.00611015,0.0389985,-0.0014739,0.0395018,0,3169
-0.00624435,0.0379612,-0.000717303,0.038478,0,3170
-0.00569608,0.0388468,-0.00265726,0.039352,0,3171
-0.00454954,0.161972,0.00432555,0.162094,0,3172
-0.00356768,0.16166,0.00516531,0.161782,0,3173
-0.00274954,0.162677,0.00564347,0.162798,0,3174
-0.00326847,0.160331,0.00535965,0.160454,0,3175
-0.00548926,0.0308716,0.00307826,0.0315065,0,3176
-0.00596544,0.0307377,0.0020053,0.0313753,0,3177
-0.00609558,0.0296209,0.00156573,0.0302821,0,3178
-0.0061568,0.0317206,0.00130441,0.0323389,0,3179
-0.00128339,0.020307,-0.00616226,0.0212601,0,3180
-0.000137175,0.0204927,-0.00629299,0.0214376,0,3181
0.000631685,0.0195795,-0.00626271,0.0205664,0,3182
0.000256906,0.0215915,-0.00628924,0.0224903,0,3183
0.000177378,0.0843807,-0.00628236,0.0846144,0,3184
-0.000222844,0.0828636,-0.00628091,0.0831016,0,3185
-0.00145351,0.0826983,-0.00611447,0.0829368,0,3186
0.000630398,0.0815119,-0.00625317,0.0817538,0,3187
-0.00633834,0.00153212,-0.000199702,0.00652395,0,3188
-0.00633598,0.00159544,0.000264303,0.0065391,0,3189
-0.00632136,0.00194073,0.000504859,0.00663181,0,3190
-0.00632271,0.00131346,0.00048762,0.00647608,0,3191
-0.00616069,0.00830302,0.00142726,0.010437,0,3192
-0.0062253,0.00930627,0.00111212,0.0112516,0,3193
-0.00631613,0.00955854,0.000312471,0.0114611,0,3194
-0.00612135,0.0100572,0.00158752,0.0118802,0,3195
0.00400463,0.0276264,-0.00484957,0.0283332,0,3196
0.00304875,0.0277527,-0.00550095,0.0284565,0,3197
0.00219689,0.028876,-0.00589314,0.029553,0,3198
0.00284925,0.0267558,-0.00560688,0.0274851,0,3199
-0.00519769,0.141955,0.0035246,0.142094,0,3200
-0.00463574,0.143049,0.0042366,0.143187,0,3201
-0.00488658,0.144257,0.00394464,0.144393,0,3202
-0.00368104,0.142935,0.0050881,0.143073,0,3203
0.00240685,0.113872,-0.00580361,0.114045,0,3204
0.00320383,0.112513,-0.00540465,0.112688,0,3205
0.0028772,0.111289,-0.00558538,0.111466,0,3206
0.00421238,0.112377,-0.00466161,0.112553,0,3207
-0.0061961,0.0205678,0.00123123,0.021516,0,3208
-0.00630847,0.0204397,0.000332991,0.0213937,0,3209
-0.00631558,0.0193752,-0.000145234,0.020379,0,3210
-0.00631647,0.0213761,-9.91652e-05,0.0222901,0,3211
-0.000453742,0.0497783,-0.00625024,0.0501712,0,3212
-0.00167566,0.0495674,-0.00603851,0.049962,0,3213
-0.00283756,0.0503151,-0.00558746,0.0507039,0,3214
-0.00166936,0.0486089,-0.00604025,0.0490112,0,3215
-0.00261712,0.149201,0.005693,0.149332,0,3216
-0.00162949,0.148638,0.00605015,0.14877,0,3217
-0.000265564,0.149229,0.00626011,0.14936,0,3218
-0.00195907,0.147486,0.0059516,0.147619,0,3219
-0.00406494,0.198767,0.0048716,0.198868,0,3220
-0.00384936,0.199091,0.00504368,0.199192,0,3221
-0.00390289,0.199546,0.00500237,0.199647,0,3222
-0.00357095,0.198962,0.00524448,0.199063,0,3223
0.00517695,0.195307,0.00365063,0.195409,0,3224
0.00486535,0.194463,0.00405663,0.194566,0,3225
0.00489837,0.19326,0.0040167,0.193364,0,3226
0.00448581,0.194823,0.00447274,0.194926,0,3227
-0.00354193,0.126095,-0.00518454,0.126251,0,3228
-0.00246755,0.126526,-0.00577372,0.126682,0,3229
-0.00146462,0.125847,-0.0061057,0.126003,0,3230
-0.00230538,0.127637,-0.00584037,0.127792,0,3231
0.000506973,0.144079,0.00626506,0.144216,0,3232
-0.00011448,0.14273,0.0062845,0.142869,0,3233
0.000539515,0.141337,0.00626235,0.141476,0,3234
-0.00136716,0.142775,0.00613506,0.142914,0,3235
0.000591416,0.098129,0.00627192,0.098331,0,3236
3.05869e-05,0.0968617,0.00629966,0.0970663,0,3237
0.000596014,0.0960537,0.00627148,0.09626,0,3238
-0.00108307,0.0964023,0.00620594,0.0966079,0,3239
-0.00219661,0.0262693,0.00590502,0.0270142,0,3240
-0.00280219,0.0271466,0.00564288,0.0278681,0,3241
-0.0037448,0.0270075,0.00506664,0.0277326,0,3242
-0.00238831,0.0281631,0.00583012,0.0288592,0,3243
