Points_0,Points_1,Points_2,Points_Magnitude,Point ID
0.00598879,0.121156,-0.00211113,0.121323,1074
-0.00526481,0.157751,-0.00355025,0.157879,1075
-0.00369546,0.156799,-0.00516392,0.156928,1076
-0.00493526,0.155346,-0.00399571,0.155476,1077
-0.00601916,0.156299,-0.00202291,0.156427,1078
-0.0032312,0.154394,-0.00546643,0.154525,1079
-8.81708e-05,0.105285,-0.00634939,0.105476,1080
-0.00172462,0.103648,-0.00611132,0.103842,1081
-0.00235532,0.106013,-0.00589703,0.106203,1082
-0.000752819,0.107649,-0.00630522,0.107836,1083
-0.00379809,0.104376,-0.00508891,0.104569,1084
-0.000453296,0.0488198,-0.0063338,0.049231,1085
0.00311085,0.00324225,-0.0055358,0.00712984,1086
0.00369463,0.0025718,-0.00516452,0.00685103,1087
-0.00528999,0.0218956,0.00351262,0.0227978,1088
-0.0040862,0.0212183,0.00486061,0.0221481,1089
-0.0042743,0.0230955,0.00469604,0.0239525,1090
-0.00243151,0.018785,0.00586603,0.0198292,1091
-0.00375414,0.0177927,0.00512142,0.0188919,1092
-0.0022714,0.0172365,0.00592986,0.018369,1093
-0.000799268,0.0182288,0.0062995,0.0193032,1094
0.00111487,0.0514418,0.00625136,0.0518323,1095
0.00635,0.1,3.88825e-19,0.100201,1096
0.00635,0.1025,3.88825e-19,0.102697,1097
0.00598447,0.10125,-0.00212336,0.101449,1098
0.00598447,0.10375,-0.00212336,0.103944,1099
0.00635,0.105,3.88825e-19,0.105192,1100
0.00110722,0.0055988,0.00625273,0.00846575,1101
0.00635,0.1325,3.88825e-19,0.132652,1102
0.00635,0.0325,3.88825e-19,0.0331145,1103
0.00635,0.1575,3.88825e-19,0.157628,1104
0.00635,0.15,3.88825e-19,0.150134,1105
0.00598683,0.151016,-0.00211669,0.151149,1106
0.00603463,0.148421,-0.00197631,0.148557,1107
0.00503071,0.149437,-0.00387484,0.149572,1108
0.00597563,0.173407,0.00214811,0.173523,1109
0.0059736,0.175984,0.00215376,0.176098,1110
0.00489283,0.174391,0.00404755,0.174506,1111
0.00489666,0.171814,0.00404293,0.171931,1112
-0.0027942,0.0997602,-0.00570219,0.0999621,1113
-0.00115111,0.10134,-0.00624479,0.101539,1114
-0.00331038,0.102068,-0.00541885,0.102265,1115
0.00434613,0.00488178,-0.00462965,0.00800964,1116
0.00119855,0.0447701,0.00623586,0.0452182,1117
0.00323047,0.0437427,0.00546686,0.0442012,1118
0.0014073,0.0424447,0.00619209,0.0429171,1119
0.0048883,0.0299626,-0.00405303,0.0306281,1120
0.00327294,0.0287497,-0.00544154,0.0294426,1121
0.00596951,0.03625,-0.00216506,0.036802,1122
0.00597729,0.0337126,-0.00214348,0.0343054,1123
0.00635,0.1625,3.88825e-19,0.162624,1124
0.00448052,0.00982764,0.00449971,0.0117006,1125
0.00635,0.1375,3.88825e-19,0.137647,1126
-0.00167681,0.0951403,-0.00612461,0.095352,1127
5.45195e-05,0.0967745,-0.00634977,0.0969826,1128
-0.00224546,0.0974502,-0.00593973,0.0976569,1129
-0.000542987,0.0990844,-0.00632674,0.0992877,1130
-0.00634987,0.00187742,4.10228e-05,0.00662172,1131
-0.00634766,0.00263227,0.000172216,0.00687396,1132
-0.00632757,0.00222366,-0.000533209,0.00672809,1133
-0.00631521,0.00146881,-0.000663837,0.00651766,1134
-0.00633724,0.00297851,-0.000402354,0.00701384,1135
0.00319259,0.143963,0.00548907,0.144103,1136
0.00151743,0.132883,-0.00616603,0.133034,1137
-0.0005858,0.131664,-0.00632292,0.131817,1138
0.00596951,0.06125,0.00216506,0.0615783,1139
0.00597478,0.0587248,0.00215047,0.0590671,1140
0.00635,0.06,3.88825e-19,0.0603351,1141
0.00635,0.1475,3.88825e-19,0.147637,1142
0.00596922,0.148704,0.00216586,0.148839,1143
0.00597563,0.170907,0.00214811,0.171025,1144
0.00489273,0.169497,0.00404767,0.169616,1145
0.00597354,0.168591,0.0021539,0.16871,1146
0.0048888,0.167181,0.00405242,0.167302,1147
-0.00113127,0.0215683,0.00624842,0.0224836,1148
-0.000965606,0.0198986,0.00627615,0.0208872,1149
-0.00258581,0.0204547,0.00579966,0.0214177,1150
-0.00368767,0.034246,0.00516949,0.0348297,1151
-0.00375557,0.0362155,0.00512037,0.036768,1152
-0.0050927,0.0351446,0.00379301,0.0357137,1153
-0.00310108,0.0975667,0.00554128,0.0977731,1154
-0.000534861,0.0976696,0.00632743,0.0978759,1155
-0.00218414,0.0959429,0.00596255,0.0961528,1156
-0.000480991,0.0640788,-0.00633176,0.0643927,1157
0.00139386,0.0623625,-0.00619513,0.062685,1158
0.0016886,0.0642914,-0.00612137,0.0646043,1159
0.000612062,0.0208008,0.00632043,0.0217485,1160
0.000779019,0.0191311,0.00630203,0.0201574,1161
-0.00224497,0.140227,-0.00593992,0.14037,1162
6.18548e-05,0.140905,-0.0063497,0.141048,1163
-0.00134349,0.142131,-0.00620625,0.142272,1164
0.00318471,0.0614789,-0.00549365,0.0618059,1165
0.00487497,0.0604209,-0.00406904,0.0607537,1166
0.00488314,0.0625242,-0.00405925,0.0628458,1167
0.00488281,0.1325,0.00405964,0.132652,1168
0.00322921,0.131259,0.0054676,0.131412,1169
0.00322772,0.133751,0.00546849,0.133902,1170
-0.0059988,0.196667,0.00208252,0.196769,1171
-0.00627587,0.196653,0.000967432,0.196755,1172
-0.00619009,0.197372,0.00141607,0.197474,1173
0.0008624,0.074566,-0.00629117,0.0748359,1174
0.00354971,0.0743212,-0.00526518,0.074592,1175
0.0019716,0.0761553,-0.00603616,0.0764196,1176
-0.00116384,0.170096,-0.00624243,0.170215,1177
-0.000539132,0.168022,-0.00632707,0.168142,1178
-0.00282961,0.168846,-0.0056847,0.168966,1179
-0.002252,0.166772,-0.00593725,0.166892,1180
0.00157642,0.162397,-0.00615121,0.162521,1181
0.0037351,0.00915595,0.00513532,0.0111424,1182
0.00116098,0.142685,0.00624297,0.142826,1183
0.00322107,0.141222,0.00547241,0.141364,1184
-0.00611249,0.139459,-0.00172046,0.139604,1185
-0.00498584,0.138891,-0.00393242,0.139036,1186
-0.00541797,0.141082,-0.00331181,0.141224,1187
-0.00373429,0.140513,-0.00513591,0.140657,1188
-0.00431837,0.142704,-0.00465555,0.142845,1189
-0.00454779,0.00519373,-0.00443171,0.0082035,1190
0.00635,0.1775,3.88825e-19,0.177614,1191
-0.00607918,0.188496,-0.00183468,0.188603,1192
-0.00588568,0.101095,-0.00238354,0.101294,1193
-0.00464634,0.100427,-0.00432829,0.100628,1194
-0.00502729,0.102735,-0.00387929,0.102931,1195
0.00487803,0.162442,0.00406538,0.162566,1196
0.00323049,0.161209,0.00546685,0.161334,1197
0.00358668,0.163845,0.00524006,0.163968,1198
0.00161977,0.162613,0.00613994,0.162737,1199
0.00202426,0.165249,0.00601871,0.165371,1200
-0.00418087,0.192096,0.00477942,0.192201,1201
-0.00241167,0.0201213,-0.00587421,0.0210995,1202
-0.00283545,0.0222831,-0.00568179,0.0231702,1203
-0.0041,0.0209205,-0.00484897,0.021863,1204
-0.00532142,0.113437,-0.00346483,0.113615,1205
-0.00376634,0.112757,-0.00511245,0.112936,1206
-0.0041912,0.115053,-0.00477036,0.115228,1207
-0.00224974,0.114373,-0.00593811,0.114549,1208
-0.00173183,0.112077,-0.00610928,0.112257,1209
-0.00275105,0.116669,-0.00572313,0.116842,1210
-0.00589579,0.197901,-0.00235843,0.198003,1211
-0.00571478,0.198617,-0.00276835,0.198719,1212
-0.00599366,0.198769,-0.00209727,0.198871,1213
0.00635,0.0875,3.88825e-19,0.0877301,1214
0.00596951,0.08875,-0.00216506,0.0889769,1215
0.00635,0.09,3.88825e-19,0.0902237,1216
0.00488056,0.159959,0.00406235,0.160085,1217
0.00323388,0.158726,0.00546484,0.158853,1218
0.00488308,0.157476,0.00405931,0.157604,1219
0.00635,0.055,3.88825e-19,0.0553654,1220
0.00635,0.0525,3.88825e-19,0.0528826,1221
0.00596951,0.05375,0.00216506,0.0541238,1222
-0.00521676,0.0373327,0.00362049,0.0378689,1223
-0.00392479,0.0384035,0.00499184,0.038925,1224
-0.00533498,0.0395207,0.00344391,0.0400276,1225
-0.00613134,0.024628,0.001652,0.0254335,1226
-0.00542088,0.0238617,0.00330705,0.0246922,1227
-0.00606344,0.0226619,0.00188605,0.0235348,1228
0.00597478,0.0562248,0.00215047,0.0565823,1229
0.00488199,0.102427,0.00406062,0.102624,1230
0.00488148,0.0999541,0.00406124,0.100156,1231
0.00320866,0.100912,0.00547969,0.101111,1232
0.00320796,0.0984389,0.0054801,0.0986435,1233
0.00488096,0.0974813,0.00406186,0.0976879,1234
0.00596951,0.02875,-0.00216506,0.0294429,1235
0.00597729,0.0312126,-0.00214348,0.031852,1236
-0.0048733,0.163794,-0.00407105,0.163917,1237
-0.00368282,0.165283,-0.00517294,0.165405,1238
-0.00530311,0.16611,-0.00349279,0.166232,1239
-0.00424512,0.167599,-0.00472245,0.167719,1240
-0.00566464,0.168426,-0.00286955,0.168546,1241
0.00635,0.0275,3.88825e-19,0.0282236,1242
0.00606603,0.0980815,-0.00187769,0.0982868,1243
-0.00630373,0.0195032,0.000765209,0.0205109,1244
-0.00624836,0.0180549,0.00113161,0.019139,1245
0.00488416,0.127508,0.00405802,0.127666,1246
0.00322842,0.126254,0.00546807,0.126414,1247
0.00323012,0.128763,0.00546707,0.12892,1248
0.00119593,0.127509,0.00623637,0.127667,1249
0.00487362,0.0775,-0.00407066,0.0777597,1250
0.00596951,0.07875,-0.00216506,0.0790056,1251
0.00487338,0.0800114,-0.00407096,0.080263,1252
0.00596937,0.0812614,-0.00216542,0.0815091,1253
0.00635,0.08,3.88825e-19,0.0802516,1254
0.00488276,0.137523,0.00405969,0.13767,1255
0.00488279,0.135012,0.00405967,0.135161,1256
0.00322768,0.136263,0.00546851,0.136411,1257
0.00488348,0.130004,0.00405883,0.130159,1258
0.00488617,0.107414,0.0040556,0.107601,1259
0.00488408,0.10492,0.00405811,0.105112,1260
0.00322995,0.106219,0.00546717,0.106408,1261
0.00322714,0.103725,0.00546883,0.103919,1262
-0.00348959,0.0815607,0.00530521,0.0818075,1263
-0.00125377,0.0807711,0.006225,0.0810203,1264
-0.00257541,0.0794227,0.00580429,0.0796761,1265
-0.000219308,0.078633,0.00634621,0.078889,1266
0.00116379,0.0799814,0.00624244,0.0802331,1267
-0.00159194,0.0772847,0.00614721,0.0775451,1268
-0.00211526,0.0181388,-0.00598733,0.0192182,1269
-0.000530961,0.0193938,-0.00632776,0.0204069,1270
0.00334741,0.07883,-0.00539605,0.0790854,1271
0.00597068,0.161221,0.00216183,0.161346,1272
0.00597202,0.158738,0.00215812,0.158865,1273
-0.00251448,0.0421332,0.00583094,0.042609,1274
-0.000688412,0.0434516,0.00631257,0.0439132,1275
-0.000476015,0.0411263,0.00633213,0.0416136,1276
-0.000354543,0.161835,0.00634009,0.16196,1277
6.76167e-05,0.164471,0.00634964,0.164594,1278
-0.00189564,0.163694,0.00606045,0.163817,1279
-0.00456731,0.184495,0.0044116,0.184604,1280
-0.00349221,0.183261,0.00530349,0.183371,1281
-0.00480326,0.182629,0.00415345,0.182739,1282
0.0012298,0.0375707,-0.00622977,0.0381036,1283
0.00321971,0.0388574,-0.0054732,0.0393729,1284
-0.00209727,0.198769,0.00599366,0.198871,1285
-0.00266274,0.198053,0.00576475,0.198155,1286
-0.00270548,0.198801,0.00574481,0.198902,1287
-0.00324426,0.198084,0.00545869,0.198186,1288
-0.00328472,0.198832,0.00543444,0.198933,1289
0.00335947,0.131524,-0.00538855,0.131677,1290
0.00293971,0.170612,-0.00562855,0.17073,1291
0.000733769,0.171428,-0.00630746,0.171546,1292
0.0024997,0.172769,-0.00583729,0.172885,1293
0.000248225,0.173585,-0.00634515,0.173701,1294
0.00596769,0.0566588,-0.00217006,0.0570135,1295
0.00596154,0.0537375,-0.0021869,0.0541114,1296
0.00322348,0.154042,0.00547098,0.154173,1297
0.00319435,0.151159,0.00548805,0.151293,1298
0.00487362,0.1525,0.00407066,0.152632,1299
-0.000621573,0.11595,-0.00631951,0.116124,1300
-7.69377e-05,0.113654,-0.00634953,0.113832,1301
0.00597173,0.103713,0.00215892,0.103908,1302
0.00597284,0.106207,0.00215584,0.106397,1303
-0.00624108,0.00213586,-0.00117109,0.00669958,1304
-0.00626394,0.00289071,-0.00104189,0.00697701,1305
0.00488526,0.122479,0.00405669,0.122643,1306
0.0059726,0.121239,0.00215651,0.121406,1307
0.00488098,0.120001,0.00406184,0.120169,1308
0.00597032,0.118761,0.00216281,0.118931,1309
0.00487669,0.117523,0.00406699,0.117694,1310
0.00597195,0.13375,0.00215832,0.133901,1311
0.00597194,0.136262,0.00215835,0.13641,1312
0.00597195,0.13125,0.00215832,0.131403,1313
0.00597231,0.128754,0.00215732,0.128911,1314
0.00635,0.065,3.88825e-19,0.0653094,1315
0.00596951,0.06375,0.00216506,0.0640655,1316
0.00597146,0.0662593,0.00215968,0.0665629,1317
-0.00535914,0.0964851,-0.00340619,0.0966938,1318
-0.00377141,0.0958127,-0.00510871,0.0960229,1319
-0.00423522,0.0981226,-0.00473132,0.0983279,1320
0.00597068,0.163721,0.00216183,0.163844,1321
0.00597354,0.166091,0.0021539,0.166212,1322
0.00488342,0.164812,0.0040589,0.164934,1323
-0.00583243,0.154023,-0.00251104,0.154154,1324
-0.00458996,0.153071,-0.00438803,0.153203,1325
-0.00560618,0.151748,-0.00298215,0.151881,1326
0.00487836,0.154988,0.00406499,0.155118,1327
0.00322984,0.15653,0.00546723,0.156659,1328
-0.00363647,0.0187881,-0.00520563,0.0198322,1329
0.00596951,0.06875,-0.00216506,0.0690426,1330
0.00596488,0.0712435,-0.00217777,0.071526,1331
0.00635,0.07,3.88825e-19,0.0702874,1332
-0.00623844,0.0534711,-0.00118508,0.0538469,1333
-0.00623925,0.0541515,0.00118078,0.0545225,1334
-0.0063183,0.0515728,0.000633729,0.0519623,1335
-0.00564779,0.0522532,0.00290259,0.0526376,1336
-0.00537397,0.0548318,0.00338274,0.0551983,1337
0.00597173,0.101213,0.00215892,0.101412,1338
0.00597146,0.0987407,0.00215968,0.0989446,1339
0.00635,0.0825,3.88825e-19,0.082744,1340
0.0048782,0.140012,0.00406518,0.140156,1341
0.00322722,0.138733,0.00546878,0.138878,1342
0.00487729,0.0949907,0.00406627,0.0952027,1343
0.00321198,0.0963635,0.00547775,0.0965725,1344
0.00320703,0.0938728,0.00548064,0.0940874,1345
0.00116142,0.0952457,0.00624288,0.0954571,1346
0.000394556,0.0226969,0.00633773,0.0235684,1347
-0.00281203,0.0223319,0.00569342,0.0232171,1348
-0.00584247,0.118018,-0.00248759,0.118188,1349
-0.00560329,0.115727,-0.00298759,0.115902,1350
-0.00459122,0.117343,-0.0043867,0.117515,1351
0.00488471,0.124993,0.00405735,0.125155,1352
0.00322916,0.123739,0.00546764,0.123902,1353
0.00596154,0.0512375,-0.0021869,0.0516295,1354
0.00596951,0.03875,-0.00216506,0.0392668,1355
0.00481509,0.0399229,-0.00413973,0.0404247,1356
-0.00500181,0.111174,-0.00391208,0.111355,1357
-0.00331007,0.110494,-0.00541904,0.110676,1358
-0.00464472,0.10891,-0.00433002,0.109095,1359
0.000623998,0.0944644,-0.00631927,0.0946776,1360
0.00232137,0.0960986,-0.00591048,0.0963082,1361
0.00635,0.1525,3.88825e-19,0.152632,1362
0.00596951,0.15125,0.00216506,0.151383,1363
0.00487308,0.149954,0.00407132,0.150088,1364
0.00253792,0.00409893,0.00582078,0.00755802,1365
-0.00594404,0.137163,-0.00223404,0.13731,1366
-0.00463336,0.136595,-0.00434217,0.136743,1367
-0.00573252,0.134867,-0.00273144,0.135017,1368
-0.00124618,0.109863,-0.00622652,0.110047,1369
-0.0028738,0.10828,-0.00566249,0.108466,1370
-0.00631651,0.144016,-0.000651341,0.144156,1371
-0.00623745,0.141738,-0.00119028,0.14188,1372
-0.00568186,0.14336,-0.0028353,0.143501,1373
-0.00549364,0.132571,-0.00318472,0.132723,1374
-0.00441357,0.133824,-0.0045654,0.133975,1375
-0.00403113,0.131528,-0.00490637,0.131681,1376
-0.00521899,0.130274,-0.00361726,0.130428,1377
-0.0014482,0.120923,-0.00618266,0.12109,1378
-0.000914085,0.118675,-0.00628386,0.118844,1379
-0.00323047,0.118918,-0.00546686,0.119087,1380
-0.00368622,0.121167,-0.00517052,0.121333,1381
0.00635,0.075,3.88825e-19,0.0752683,1382
0.00635,0.0775,3.88825e-19,0.0777597,1383
0.00596951,0.07625,-0.00216506,0.076514,1384
0.000876431,0.0818435,0.00628923,0.0820894,1385
-0.00153779,0.0826331,0.00616098,0.0828767,1386
-0.00534149,0.149486,-0.00343381,0.149621,1387
-0.00420976,0.151046,-0.00475399,0.151179,1388
-0.00380386,0.148784,-0.0050846,0.148919,1389
-0.00504049,0.147224,-0.00386212,0.147361,1390
-0.00228199,0.150343,-0.00592579,0.150477,1391
0.00487729,0.0799907,0.00406627,0.0802423,1392
0.00320807,0.0812407,0.00548003,0.0814885,1393
0.00321302,0.0787314,0.00547714,0.078987,1394
0.00488096,0.0774813,0.00406186,0.0777411,1395
-0.00054554,0.151491,-0.00632652,0.151624,1396
-0.00276615,0.152369,-0.00571585,0.152501,1397
-0.00106897,0.153516,-0.00625938,0.153647,1398
-0.00455887,0.0650712,-0.00442032,0.0653803,1399
-0.00419281,0.0626181,-0.00476895,0.0629393,1400
-0.0056627,0.0638231,-0.00287339,0.0641382,1401
-0.00587332,0.0662761,-0.00241385,0.0665796,1402
-0.00541619,0.06137,-0.00331473,0.0616976,1403
-0.000102518,0.194579,0.00634917,0.194682,1404
-9.13758e-05,0.195517,0.00634934,0.19562,1405
0.000883151,0.19517,0.00628829,0.195273,1406
-0.00255669,0.179829,0.00581256,0.179941,1407
-0.00298056,0.177687,0.00560703,0.1778,1408
-0.00431738,0.179164,0.00465647,0.179277,1409
-0.0046507,0.177022,0.0043236,0.177136,1410
-0.00338803,0.175545,0.00537064,0.175659,1411
-0.00560304,0.1785,0.00298804,0.178613,1412
0.00596488,0.0737435,-0.00217777,0.0740164,1413
0.00486494,0.0749935,-0.00408103,0.0752619,1414
0.00596769,0.0591588,-0.00217006,0.0594986,1415
0.00597204,0.0612621,-0.00215808,0.0615903,1416
0.00596951,0.15375,0.00216506,0.153881,1417
0.00597202,0.156238,0.00215812,0.156367,1418
-0.00634999,0.0581655,-1.29022e-05,0.0585111,1419
-0.00589476,0.058802,0.00236099,0.0591439,1420
-0.0061029,0.0564986,0.00175417,0.0568544,1421
-0.00500523,0.0571352,0.0039077,0.057487,1422
-0.0017909,0.148085,-0.00609222,0.148221,1423
-0.00337634,0.146525,-0.005378,0.146663,1424
0.00596951,0.04875,-0.00216506,0.0491618,1425
-0.00564561,0.0987898,-0.00290681,0.0989937,1426
-0.00621929,0.105682,-0.00128175,0.105873,1427
-0.00607751,0.103388,-0.00184022,0.103583,1428
-0.00535823,0.105029,-0.00340762,0.105221,1429
-0.0037695,0.055522,0.00511013,0.055884,1430
0.00596951,0.08125,0.00216506,0.0814978,1431
0.00597146,0.0787407,0.00215968,0.0789963,1432
0.00488684,0.112497,0.00405478,0.112676,1433
0.00597302,0.111248,0.00215535,0.111429,1434
0.00488651,0.109955,0.00405519,0.110139,1435
0.00597284,0.108707,0.00215584,0.108892,1436
0.00597302,0.113748,0.00215535,0.113925,1437
0.00597032,0.116261,0.00216281,0.116435,1438
0.00488177,0.11501,0.00406089,0.115185,1439
-0.00265959,0.082533,-0.0057662,0.082777,1440
-0.00415685,0.0808453,-0.00480033,0.0810943,1441
-0.00214543,0.0801416,-0.00597659,0.0803928,1442
-0.00372138,0.0784539,-0.00514528,0.0787104,1443
-0.00532682,0.0791576,-0.00345651,0.0794119,1444
-0.00161485,0.0777501,-0.00614123,0.078009,1445
0.00596951,0.14125,0.00216506,0.141393,1446
0.00597194,0.138762,0.00215835,0.138907,1447
0.0059726,0.123739,0.00215651,0.123902,1448
0.00597231,0.126254,0.00215732,0.126414,1449
-0.00502228,0.0941735,-0.00388577,0.0943874,1450
-0.00328436,0.0935011,-0.00543466,0.0937165,1451
-0.00464265,0.091862,-0.00433224,0.0920812,1452
-0.00634427,0.0496557,0.000269709,0.05006,1453
-0.00617745,0.0477512,-0.00147025,0.0481715,1454
-0.00606132,0.0496368,-0.00189285,0.0500413,1455
0.00635,0.0625,3.88825e-19,0.0628218,1456
-0.00632369,0.0203116,-0.000577401,0.0212811,1457
0.00635,0.0575,3.88825e-19,0.0578496,1458
0.00242651,0.018259,0.0058681,0.0193317,1459
0.00392177,0.0176598,0.00499421,0.0187668,1460
-0.00603078,0.185357,0.00198802,0.185465,1461
-0.00534338,0.185859,0.00343086,0.185967,1462
-0.00552416,0.183993,0.00313148,0.184102,1463
0.00635,0.1225,3.88825e-19,0.122664,1464
0.00635,0.1125,3.88825e-19,0.112679,1465
-0.00634948,0.165363,8.10085e-05,0.165485,1466
-0.00633358,0.163104,-0.000456347,0.163228,1467
-0.00598311,0.164579,-0.00212718,0.164701,1468
-0.00578174,0.16232,-0.00262563,0.162444,1469
-0.00627228,0.160845,-0.000990432,0.16097,1470
0.000904353,0.0173568,0.00628527,0.0184819,1471
-0.00104302,0.016902,0.00626375,0.0180555,1472
-0.00453419,0.125663,-0.00444563,0.125824,1473
-0.00556193,0.124109,-0.0030639,0.124271,1474
-0.00412615,0.123415,-0.00482673,0.123578,1475
-0.00527129,0.12186,-0.00354062,0.122026,1476
-0.00618062,0.122554,-0.00145685,0.122718,1477
-0.00624472,0.062899,0.00115151,0.0632187,1478
-0.00535381,0.0635927,0.00341455,0.0639089,1479
-0.00565238,0.0611688,0.00289363,0.0614975,1480
-0.00599887,0.128692,-0.00208232,0.128849,1481
-0.00489415,0.127969,-0.00404596,0.128126,1482
-0.00580113,0.126387,-0.00258252,0.126546,1483
-0.00633775,0.127111,-0.000394288,0.127269,1484
-0.00606198,0.111841,-0.00189075,0.112021,1485
-0.00587574,0.109578,-0.00240795,0.109761,1486
-0.00634759,0.110245,-0.00017477,0.110428,1487
-0.00626931,0.133203,-0.00100911,0.133355,1488
-0.00616754,0.130907,-0.00151127,0.13106,1489
-0.000522985,0.00428779,-0.00632843,0.00766209,1490
-0.00235337,0.130765,-0.00589781,0.130919,1491
-0.00213794,0.123167,-0.00597927,0.123331,1492
-0.00634961,0.137865,7.02323e-05,0.138011,1493
-0.00633258,0.135569,-0.000470002,0.135718,1494
0.00316603,0.0462185,0.00550443,0.0466527,1495
0.00596951,0.09375,0.00216506,0.0939648,1496
0.00597146,0.0962407,0.00215968,0.0964499,1497
-0.00588913,0.0838877,-0.00237501,0.0841277,1498
-0.00459839,0.0832104,-0.00437919,0.0834523,1499
-0.00501745,0.0855618,-0.00389201,0.0857971,1500
-0.00322876,0.0848845,-0.00546787,0.0851217,1501
-0.00376486,0.0872359,-0.00511355,0.0874667,1502
-0.00632144,0.0558183,-0.000601582,0.0561783,1503
-0.00230265,0.0397098,0.0059178,0.0402143,1504
-0.00629834,0.116411,-0.000808315,0.116585,1505
-0.00620386,0.114121,-0.00135447,0.114298,1506
-0.00628128,0.114805,0.000931654,0.114981,1507
-0.00634972,0.0669852,-5.94505e-05,0.0672855,1508
-0.00631582,0.0645876,-0.000657922,0.064899,1509
-0.00610832,0.0652966,0.00173521,0.0656047,1510
-0.00591748,0.0676942,0.00230345,0.0679914,1511
-0.00625224,0.181323,0.00110996,0.181434,1512
-0.00632675,0.179131,0.000542883,0.179243,1513
-0.00633735,0.181135,-0.000400594,0.181246,1514
-0.0062756,0.178943,-0.000969202,0.179055,1515
-0.00606271,0.180947,-0.00188841,0.181058,1516
0.00635,0.1075,3.88825e-19,0.107687,1517
0.00488214,0.0724995,0.00406044,0.0727771,1518
0.00597177,0.0712498,0.00215881,0.0715322,1519
0.00488155,0.0700091,0.00406116,0.0702965,1520
0.00597146,0.0687593,0.00215968,0.0690519,1521
-0.00621584,0.15012,-0.00129842,0.150254,1522
-0.00608776,0.147858,-0.00180601,0.147994,1523
0.00116441,0.0775003,0.00624233,0.07776,1524
0.00321356,0.0762502,0.00547682,0.0765142,1525
0.00116503,0.0750191,0.00624221,0.0752874,1526
0.00635,0.0925,3.88825e-19,0.0927177,1527
0.00596951,0.09125,0.00216506,0.0914707,1528
-0.00336903,0.00859326,0.00538258,0.0106849,1529
-0.00226787,0.00900366,0.00593121,0.0110176,1530
-0.00312141,0.00984571,0.00552986,0.0117158,1531
-0.00632421,0.0605322,0.00057173,0.0608644,1532
-0.00625331,0.142439,0.00110393,0.14258,1533
-0.00632491,0.14016,0.00056395,0.140304,1534
-0.00571168,0.140861,0.00277474,0.141004,1535
-0.00598069,0.17424,0.00213396,0.174355,1536
-0.00613713,0.172049,0.00163037,0.172166,1537
-0.00634719,0.173792,-0.000189045,0.173908,1538
-0.00630961,0.171602,-0.000715039,0.17172,1539
-0.00625125,0.169859,0.00111553,0.169978,1540
-0.00494959,0.119592,-0.00397794,0.119761,1541
0.00635,0.0675,3.88825e-19,0.067798,1542
0.00596951,0.08375,0.00216506,0.0839904,1543
0.00635,0.0975,3.88825e-19,0.0977066,1544
-0.00605811,0.00905399,0.0019031,0.0110588,1545
-0.0055867,0.00974632,0.00301848,0.0116324,1546
0.00596951,0.06625,-0.00216506,0.0665536,1547
0.00488155,0.0749904,0.00406116,0.0752588,1548
0.00321436,0.0737593,0.00547635,0.0740322,1549
0.00635,0.0725,3.88825e-19,0.0727776,1550
0.00597177,0.0737498,0.00215881,0.0740226,1551
6.87577e-05,0.00329929,0.00634963,0.00715596,1552
0.000807254,0.00270803,0.00629848,0.00690333,1553
0.000190475,0.00251273,0.00634714,0.00682908,1554
5.06018e-05,0.193212,0.0063498,0.193317,1555
0.00103452,0.193804,0.00626516,0.193908,1556
-0.00616737,0.158572,-0.00151198,0.158699,1557
-0.00554351,0.160024,-0.0030971,0.16015,1558
-0.0063446,0.154741,-0.000261837,0.154871,1559
-0.00630158,0.152466,-0.000782692,0.152598,1560
-0.00270151,0.069057,0.00574668,0.0693484,1561
-0.00464066,0.0683756,0.00433437,0.0686698,1562
-0.00424514,0.0707012,0.00472242,0.0709857,1563
-0.00569415,0.0700198,0.00281054,0.0703071,1564
-0.00542746,0.0723453,0.00329623,0.0726234,1565
0.0049992,0.144671,-0.00391542,0.144811,1566
0.00348613,0.143341,-0.00530749,0.143481,1567
-0.00606328,0.0020177,-0.00188657,0.00666285,1568
-0.0061957,0.00135065,-0.00139133,0.00649205,1569
-0.00599268,0.00123249,-0.00210007,0.0064685,1570
-0.00116516,0.0928476,-0.00624219,0.0930645,1571
-0.00282422,0.0912084,-0.00568738,0.0914292,1572
-0.000645555,0.0905549,-0.0063171,0.0907773,1573
0.00597146,0.0762407,0.00215968,0.0765047,1574
-0.00500799,0.0659903,0.00390417,0.0662951,1575
-0.000149598,0.149316,-0.00634824,0.149451,1576
0.00162026,0.150463,-0.00613981,0.150597,1577
-0.00410219,0.040827,0.00484711,0.0413178,1578
-0.00563399,0.0815227,-0.00292928,0.0817696,1579
-0.00607669,0.0686643,-0.00184291,0.0689573,1580
-0.00632647,0.0693734,0.000546179,0.0696634,1581
-0.00622471,0.0710525,-0.00125519,0.0713357,1582
0.00115684,0.097321,0.00624373,0.097528,1583
0.00597204,0.0637621,-0.00215808,0.0640775,1584
0.00487838,0.0650121,-0.00406496,0.0653215,1585
-0.00633395,0.104068,0.000451201,0.104262,1586
-0.00634877,0.101774,-0.000124795,0.101972,1587
-0.0059748,0.102454,0.0021504,0.102651,1588
-0.000612535,0.180353,-0.00632039,0.180465,1589
-0.00221627,0.181401,-0.00595069,0.181512,1590
-0.00254867,0.179493,-0.00581608,0.179605,1591
-0.00625477,0.0716989,0.00109561,0.0719796,1592
